Date,EURBRL
31/12/2014,"3,210679572"
01/01/2015,"3,207347352"
02/01/2015,"3,229682208"
05/01/2015,"3,22642016"
06/01/2015,"3,20167318"
07/01/2015,"3,172244256"
08/01/2015,"3,136371434"
09/01/2015,"3,10992024"
12/01/2015,"3,1588466"
13/01/2015,"3,108445752"
14/01/2015,"3,07783743"
15/01/2015,"3,07039132"
16/01/2015,"3,024979386"
19/01/2015,"3,070180659"
20/01/2015,"3,0143995"
21/01/2015,"3,015466839"
22/01/2015,"2,915816475"
23/01/2015,"2,887960896"
26/01/2015,"2,901948917"
27/01/2015,"2,92026638"
28/01/2015,"2,90348604"
29/01/2015,"2,94706668"
30/01/2015,"3,02374512"
31/01/2015,"3,02329368"
02/02/2015,"3,088317276"
03/02/2015,"3,083381647"
04/02/2015,"3,09866028"
05/02/2015,"3,144916776"
06/02/2015,"3,14456148"
09/02/2015,"3,132613446"
10/02/2015,"3,20452209"
11/02/2015,"3,240909155"
12/02/2015,"3,21205608"
13/02/2015,"3,22297965"
15/02/2015,"3,22637673"
16/02/2015,"3,20236668"
17/02/2015,"3,222343509"
18/02/2015,"3,2304766"
19/02/2015,"3,25414045"
20/02/2015,"3,2593458"
23/02/2015,"3,25761004"
24/02/2015,"3,2392666"
25/02/2015,"3,259760064"
26/02/2015,"3,2544715"
27/02/2015,"3,175201872"
02/03/2015,"3,233055082"
03/03/2015,"3,273831385"
04/03/2015,"3,29201406"
05/03/2015,"3,309050298"
06/03/2015,"3,3162336"
09/03/2015,"3,38250864"
10/03/2015,"3,32088312"
11/03/2015,"3,297972699"
12/03/2015,"3,360509071"
13/03/2015,"3,403187056"
14/03/2015,"3,406785965"
16/03/2015,"3,42796388"
17/03/2015,"3,439933216"
18/03/2015,"3,491091423"
19/03/2015,"3,510231624"
20/03/2015,"3,4841803"
23/03/2015,"3,424362312"
24/03/2015,"3,41892843"
25/03/2015,"3,50456053"
26/03/2015,"3,460917545"
27/03/2015,"3,53161152"
30/03/2015,"3,49349992"
31/03/2015,"3,423588105"
01/04/2015,"3,407444812"
02/04/2015,"3,393269404"
03/04/2015,"3,42345872"
06/04/2015,"3,41284528"
07/04/2015,"3,38167071"
08/04/2015,"3,284579169"
09/04/2015,"3,258996851"
10/04/2015,"3,25641518"
13/04/2015,"3,29730632"
14/04/2015,"3,26257316"
15/04/2015,"3,230420581"
16/04/2015,"3,24740988"
17/04/2015,"3,280026512"
19/04/2015,"3,282126094"
20/04/2015,"3,255756768"
21/04/2015,"3,25031738"
22/04/2015,"3,22277648"
23/04/2015,"3,21061086"
24/04/2015,"3,20346628"
26/04/2015,"3,203711229"
27/04/2015,"3,168433215"
28/04/2015,"3,21830168"
29/04/2015,"3,28074497"
30/04/2015,"3,37604532"
01/05/2015,"3,372432"
04/05/2015,"3,4366201"
05/05/2015,"3,414525978"
06/05/2015,"3,4345458"
07/05/2015,"3,39714972"
08/05/2015,"3,33026952"
11/05/2015,"3,40605216"
12/05/2015,"3,38533325"
13/05/2015,"3,44551655"
14/05/2015,"3,408755091"
15/05/2015,"3,423776956"
18/05/2015,"3,403737862"
19/05/2015,"3,37780872"
20/05/2015,"3,33128666"
21/05/2015,"3,3737737"
22/05/2015,"3,40040209"
25/05/2015,"3,392992944"
26/05/2015,"3,4262832"
27/05/2015,"3,419557904"
28/05/2015,"3,46129056"
29/05/2015,"3,486885506"
01/06/2015,"3,46077705"
02/06/2015,"3,48713756"
03/06/2015,"3,526667256"
04/06/2015,"3,51953616"
05/06/2015,"3,48840956"
08/06/2015,"3,508029398"
09/06/2015,"3,49611961"
10/06/2015,"3,521934"
11/06/2015,"3,470301723"
12/06/2015,"3,50982848"
15/06/2015,"3,521465135"
16/06/2015,"3,46905822"
17/06/2015,"3,46738968"
18/06/2015,"3,476657444"
19/06/2015,"3,51201928"
22/06/2015,"3,499529396"
23/06/2015,"3,43404936"
24/06/2015,"3,46721647"
25/06/2015,"3,49964044"
26/06/2015,"3,49004496"
29/06/2015,"3,493784"
30/06/2015,"3,4601364"
01/07/2015,"3,471845625"
02/07/2015,"3,429699"
03/07/2015,"3,477855464"
06/07/2015,"3,463407672"
07/07/2015,"3,49911296"
08/07/2015,"3,57684556"
09/07/2015,"3,562375545"
10/07/2015,"3,517610432"
13/07/2015,"3,440687808"
14/07/2015,"3,4520319"
15/07/2015,"3,43065996"
16/07/2015,"3,428734968"
17/07/2015,"3,4519664"
20/07/2015,"3,46060185"
21/07/2015,"3,46847265"
22/07/2015,"3,51698754"
23/07/2015,"3,6076937"
24/07/2015,"3,68321"
27/07/2015,"3,72778913"
28/07/2015,"3,711183985"
29/07/2015,"3,650705848"
30/07/2015,"3,6876552"
31/07/2015,"3,754979916"
03/08/2015,"3,77747064"
04/08/2015,"3,77306755"
05/08/2015,"3,798421978"
06/08/2015,"3,857778576"
07/08/2015,"3,8447241"
10/08/2015,"3,784526621"
11/08/2015,"3,8316369"
12/08/2015,"3,87682156"
13/08/2015,"3,92683494"
14/08/2015,"3,8634295"
17/08/2015,"3,85068216"
18/08/2015,"3,82143821"
19/08/2015,"3,87864077"
20/08/2015,"3,8848383"
21/08/2015,"3,9845718"
24/08/2015,"4,108557876"
25/08/2015,"4,171318615"
26/08/2015,"4,07427176"
27/08/2015,"3,99290994"
28/08/2015,"4,00134447"
31/08/2015,"4,062552"
01/09/2015,"4,16994025"
02/09/2015,"4,20924807"
03/09/2015,"4,1551875"
04/09/2015,"4,274469231"
07/09/2015,"4,2802435"
08/09/2015,"4,27571595"
09/09/2015,"4,23894566"
10/09/2015,"4,341734268"
11/09/2015,"4,384566018"
14/09/2015,"4,30875849"
15/09/2015,"4,3498819"
16/09/2015,"4,32325512"
17/09/2015,"4,43580686"
18/09/2015,"4,455009"
21/09/2015,"4,45439032"
22/09/2015,"4,50063763"
23/09/2015,"4,67068437"
24/09/2015,"4,39626807"
25/09/2015,"4,440895004"
28/09/2015,"4,60763436"
29/09/2015,"4,56201088"
30/09/2015,"4,406715588"
01/10/2015,"4,475336996"
02/10/2015,"4,402374025"
05/10/2015,"4,37674206"
06/10/2015,"4,3358985"
07/10/2015,"4,360525928"
08/10/2015,"4,26711777"
09/10/2015,"4,2713677"
12/10/2015,"4,26929565"
13/10/2015,"4,426543264"
14/10/2015,"4,36788583"
15/10/2015,"4,3105555"
16/10/2015,"4,44881829"
19/10/2015,"4,403205646"
20/10/2015,"4,42950073"
21/10/2015,"4,46657982"
22/10/2015,"4,323943515"
23/10/2015,"4,26936096"
26/10/2015,"4,3177134"
27/10/2015,"4,284516386"
28/10/2015,"4,257807916"
29/10/2015,"4,22609424"
30/10/2015,"4,23885084"
02/11/2015,"4,26263828"
03/11/2015,"4,129306665"
04/11/2015,"4,1239194"
05/11/2015,"4,11388283"
06/11/2015,"4,043612669"
09/11/2015,"4,086957807"
10/11/2015,"4,021173802"
11/11/2015,"4,049331948"
12/11/2015,"4,07239559"
13/11/2015,"4,13555808"
16/11/2015,"4,08841872"
17/11/2015,"4,05279286"
18/11/2015,"4,01874228"
19/11/2015,"4,033586104"
20/11/2015,"3,938261196"
23/11/2015,"3,967139421"
24/11/2015,"3,93349604"
25/11/2015,"3,97199068"
26/11/2015,"3,96382552"
27/11/2015,"4,070487708"
30/11/2015,"4,086880202"
01/12/2015,"4,091416524"
02/12/2015,"4,066185269"
03/12/2015,"4,09994044"
04/12/2015,"4,07698946"
07/12/2015,"4,07266635"
08/12/2015,"4,154715255"
09/12/2015,"4,12258405"
10/12/2015,"4,168094036"
11/12/2015,"4,190996094"
14/12/2015,"4,2689556"
15/12/2015,"4,27110165"
16/12/2015,"4,232711241"
17/12/2015,"4,202878275"
18/12/2015,"4,323367064"
21/12/2015,"4,376517628"
22/12/2015,"4,36259844"
23/12/2015,"4,2984487"
24/12/2015,"4,2898219"
25/12/2015,"4,2892495"
28/12/2015,"4,23058674"
29/12/2015,"4,221490609"
30/12/2015,"4,32586011"
31/12/2015,"4,288831"
01/01/2016,"4,2887226"
04/01/2016,"4,36956979"
05/01/2016,"4,328957769"
06/01/2016,"4,33144225"
07/01/2016,"4,415055845"
08/01/2016,"4,362251544"
11/01/2016,"4,397154744"
12/01/2016,"4,36412184"
13/01/2016,"4,36894644"
14/01/2016,"4,34840445"
15/01/2016,"4,368971601"
18/01/2016,"4,413927252"
19/01/2016,"4,4277144"
20/01/2016,"4,4602725"
21/01/2016,"4,509828765"
22/01/2016,"4,440117156"
23/01/2016,"4,416353287"
25/01/2016,"4,435902927"
26/01/2016,"4,417141428"
27/01/2016,"4,47598296"
28/01/2016,"4,4468578"
29/01/2016,"4,328819329"
01/02/2016,"4,314291135"
02/02/2016,"4,351708482"
03/02/2016,"4,317300237"
04/02/2016,"4,35137814"
05/02/2016,"4,350900708"
06/02/2016,"4,350176311"
08/02/2016,"4,35431124"
09/02/2016,"4,38135957"
10/02/2016,"4,428552296"
11/02/2016,"4,51185625"
12/02/2016,"4,46561387"
14/02/2016,"4,453391814"
15/02/2016,"4,4643326"
16/02/2016,"4,5264375"
17/02/2016,"4,426800609"
18/02/2016,"4,470767156"
19/02/2016,"4,460138192"
20/02/2016,"4,47145812"
22/02/2016,"4,347370708"
23/02/2016,"4,35794305"
24/02/2016,"4,355099352"
25/02/2016,"4,356100332"
26/02/2016,"4,333099924"
29/02/2016,"4,36804165"
01/03/2016,"4,2639984"
02/03/2016,"4,22650231"
03/03/2016,"4,15521106"
04/03/2016,"4,147790528"
07/03/2016,"4,164163241"
08/03/2016,"4,12834527"
09/03/2016,"4,039552647"
10/03/2016,"4,038645"
11/03/2016,"3,98101682"
14/03/2016,"4,0574155"
15/03/2016,"4,17878661"
16/03/2016,"4,19134422"
17/03/2016,"4,0967089"
18/03/2016,"4,080690012"
19/03/2016,"4,081215071"
21/03/2016,"4,058647722"
22/03/2016,"4,0142916"
23/03/2016,"4,113505377"
24/03/2016,"4,1055938"
25/03/2016,"4,11063866"
28/03/2016,"4,118868492"
29/03/2016,"4,10307512"
30/03/2016,"4,075568013"
31/03/2016,"4,08107835"
01/04/2016,"4,045000344"
02/04/2016,"4,04640291"
03/04/2016,"4,042955466"
04/04/2016,"4,1181822"
05/04/2016,"4,181184918"
06/04/2016,"4,14604146"
07/04/2016,"4,1871162"
08/04/2016,"4,086403176"
09/04/2016,"4,088092276"
10/04/2016,"4,08970248"
11/04/2016,"3,980762235"
12/04/2016,"3,964303875"
13/04/2016,"3,9392706"
14/04/2016,"3,912813"
15/04/2016,"3,980931635"
16/04/2016,"3,985188999"
18/04/2016,"4,081677831"
19/04/2016,"4,003788969"
20/04/2016,"3,983171148"
21/04/2016,"3,978906624"
22/04/2016,"3,998361143"
25/04/2016,"3,99988064"
26/04/2016,"3,97624191"
27/04/2016,"3,98873262"
28/04/2016,"3,95119935"
29/04/2016,"3,92952616"
30/04/2016,"3,929979289"
02/05/2016,"4,028981985"
03/05/2016,"4,088383843"
04/05/2016,"4,07331006"
05/05/2016,"4,02844062"
06/05/2016,"3,98994469"
09/05/2016,"3,99958563"
10/05/2016,"3,946920624"
11/05/2016,"3,9378528"
12/05/2016,"3,95450583"
13/05/2016,"3,991279422"
16/05/2016,"3,9529784"
17/05/2016,"3,94382493"
18/05/2016,"3,9919253"
19/05/2016,"3,989774796"
20/05/2016,"3,99200206"
22/05/2016,"3,991753049"
23/05/2016,"3,999080785"
24/05/2016,"3,97183182"
25/05/2016,"3,99038964"
26/05/2016,"4,00868303"
27/05/2016,"4,009884879"
29/05/2016,"4,00876612"
30/05/2016,"3,97658078"
31/05/2016,"3,98881824"
01/06/2016,"4,01717988"
02/06/2016,"3,9918115"
03/06/2016,"4,00573523"
06/06/2016,"3,958775295"
07/06/2016,"3,90067244"
08/06/2016,"3,8282215"
09/06/2016,"3,841509998"
10/06/2016,"3,843184896"
13/06/2016,"3,925106694"
14/06/2016,"3,89523959"
15/06/2016,"3,9064318"
16/06/2016,"3,89592672"
17/06/2016,"3,847454208"
19/06/2016,"3,8718216"
20/06/2016,"3,83974357"
21/06/2016,"3,83827129"
22/06/2016,"3,82105732"
23/06/2016,"3,77911913"
24/06/2016,"3,740336005"
27/06/2016,"3,73263609"
28/06/2016,"3,6567922"
29/06/2016,"3,601311984"
30/06/2016,"3,56015195"
01/07/2016,"3,601235156"
02/07/2016,"3,598991779"
04/07/2016,"3,6647044"
05/07/2016,"3,64913451"
06/07/2016,"3,6916392"
07/07/2016,"3,718922706"
08/07/2016,"3,641130096"
09/07/2016,"3,644591658"
11/07/2016,"3,656704896"
12/07/2016,"3,642380455"
13/07/2016,"3,618549504"
14/07/2016,"3,6073482"
15/07/2016,"3,592212611"
16/07/2016,"3,616396526"
18/07/2016,"3,596988318"
19/07/2016,"3,57658748"
20/07/2016,"3,583694752"
21/07/2016,"3,605723404"
22/07/2016,"3,56858628"
25/07/2016,"3,606863795"
26/07/2016,"3,5926509"
27/07/2016,"3,60694434"
28/07/2016,"3,637165675"
29/07/2016,"3,627389896"
30/07/2016,"3,628618591"
01/08/2016,"3,638524944"
02/08/2016,"3,649056096"
03/08/2016,"3,606676038"
04/08/2016,"3,547943901"
05/08/2016,"3,504110055"
08/08/2016,"3,511696008"
09/08/2016,"3,493679069"
10/08/2016,"3,494851962"
11/08/2016,"3,49609264"
12/08/2016,"3,559179036"
14/08/2016,"3,56200182"
15/08/2016,"3,561052272"
16/08/2016,"3,609385012"
17/08/2016,"3,620879184"
18/08/2016,"3,673915614"
19/08/2016,"3,62945943"
21/08/2016,"3,619578885"
22/08/2016,"3,62028866"
23/08/2016,"3,656341485"
24/08/2016,"3,629564732"
25/08/2016,"3,643653078"
26/08/2016,"3,650815564"
27/08/2016,"3,649963176"
28/08/2016,"3,654910693"
29/08/2016,"3,612394472"
30/08/2016,"3,608999632"
31/08/2016,"3,5992482"
01/09/2016,"3,64293336"
02/09/2016,"3,62850774"
03/09/2016,"3,63152833"
04/09/2016,"3,63348199"
05/09/2016,"3,643189376"
06/09/2016,"3,596125167"
07/09/2016,"3,585836288"
08/09/2016,"3,622645767"
09/09/2016,"3,65347683"
10/09/2016,"3,67379193"
11/09/2016,"3,677129064"
12/09/2016,"3,649807821"
13/09/2016,"3,71775738"
14/09/2016,"3,760200405"
15/09/2016,"3,70996514"
16/09/2016,"3,637027665"
17/09/2016,"3,636077885"
18/09/2016,"3,64325304"
19/09/2016,"3,656416512"
20/09/2016,"3,631463208"
21/09/2016,"3,591734976"
22/09/2016,"3,60590313"
23/09/2016,"3,637141854"
24/09/2016,"3,63919472"
25/09/2016,"3,644546"
26/09/2016,"3,645286128"
27/09/2016,"3,62584579"
28/09/2016,"3,61133694"
29/09/2016,"3,656543484"
30/09/2016,"3,663710595"
01/10/2016,"3,66118272"
02/10/2016,"3,661276968"
03/10/2016,"3,596920613"
04/10/2016,"3,64757851"
05/10/2016,"3,606618915"
06/10/2016,"3,59542352"
07/10/2016,"3,603807288"
09/10/2016,"3,603298104"
10/10/2016,"3,566814963"
11/10/2016,"3,534249933"
12/10/2016,"3,5239707"
13/10/2016,"3,510026856"
14/10/2016,"3,5132522"
15/10/2016,"3,5122738"
16/10/2016,"3,51102502"
17/10/2016,"3,528529124"
18/10/2016,"3,491756665"
19/10/2016,"3,474288174"
20/10/2016,"3,43072239"
21/10/2016,"3,425054491"
22/10/2016,"3,42726276"
23/10/2016,"3,426066178"
24/10/2016,"3,3969564"
25/10/2016,"3,3856704"
26/10/2016,"3,424085532"
27/10/2016,"3,449195757"
28/10/2016,"3,518161447"
29/10/2016,"3,51892566"
30/10/2016,"3,518060823"
31/10/2016,"3,508393418"
01/11/2016,"3,576208944"
02/11/2016,"3,608336862"
03/11/2016,"3,616270072"
04/11/2016,"3,600494758"
05/11/2016,"3,59981251"
06/11/2016,"3,587141894"
07/11/2016,"3,536802446"
08/11/2016,"3,48997896"
09/11/2016,"3,5297894"
10/11/2016,"3,697265104"
11/11/2016,"3,677354499"
12/11/2016,"3,676980424"
13/11/2016,"3,668997"
14/11/2016,"3,69694638"
15/11/2016,"3,690706995"
16/11/2016,"3,694112378"
17/11/2016,"3,64538042"
18/11/2016,"3,5786088"
19/11/2016,"3,57940648"
20/11/2016,"3,579217506"
21/11/2016,"3,603279002"
22/11/2016,"3,575977704"
23/11/2016,"3,617134242"
24/11/2016,"3,580274037"
25/11/2016,"3,61842591"
26/11/2016,"3,621323061"
27/11/2016,"3,62947574"
28/11/2016,"3,618037536"
29/11/2016,"3,676880942"
30/11/2016,"3,607510141"
01/12/2016,"3,8091753"
02/12/2016,"3,70366184"
04/12/2016,"3,677309757"
05/12/2016,"3,6777996"
06/12/2016,"3,650940466"
07/12/2016,"3,638060544"
08/12/2016,"3,582666978"
09/12/2016,"3,564267165"
10/12/2016,"3,562938892"
11/12/2016,"3,5613842"
12/12/2016,"3,5508872"
13/12/2016,"3,542787552"
14/12/2016,"3,5411559"
15/12/2016,"3,505780434"
16/12/2016,"3,542527248"
17/12/2016,"3,54364608"
18/12/2016,"3,5412728"
19/12/2016,"3,499599726"
20/12/2016,"3,483669714"
21/12/2016,"3,46706204"
22/12/2016,"3,429845584"
23/12/2016,"3,41339458"
24/12/2016,"3,4185892"
25/12/2016,"3,41708523"
26/12/2016,"3,41771288"
27/12/2016,"3,419923176"
28/12/2016,"3,418887875"
29/12/2016,"3,438201468"
30/12/2016,"3,4186844"
31/12/2016,"3,42139044"
01/01/2017,"3,424285788"
02/01/2017,"3,43411164"
03/01/2017,"3,399685855"
04/01/2017,"3,37416218"
05/01/2017,"3,39084108"
06/01/2017,"3,390747894"
07/01/2017,"3,3929766"
08/01/2017,"3,392589936"
09/01/2017,"3,38320367"
10/01/2017,"3,37096418"
11/01/2017,"3,386351998"
12/01/2017,"3,382501388"
13/01/2017,"3,422111037"
14/01/2017,"3,42683314"
15/01/2017,"3,38693104"
16/01/2017,"3,435675315"
17/01/2017,"3,433234178"
18/01/2017,"3,432031328"
19/01/2017,"3,405380012"
20/01/2017,"3,38282224"
21/01/2017,"3,38954175"
22/01/2017,"3,366251721"
23/01/2017,"3,401609796"
24/01/2017,"3,399317986"
25/01/2017,"3,40651772"
26/01/2017,"3,392741781"
27/01/2017,"3,35439104"
28/01/2017,"3,355156224"
29/01/2017,"3,33146996"
30/01/2017,"3,3467854"
31/01/2017,"3,402486012"
01/02/2017,"3,3676048"
02/02/2017,"3,360028575"
03/02/2017,"3,358357852"
04/02/2017,"3,357818899"
05/02/2017,"3,363476095"
06/02/2017,"3,344954499"
07/02/2017,"3,327825258"
08/02/2017,"3,331333326"
09/02/2017,"3,33436216"
10/02/2017,"3,310077848"
11/02/2017,"3,294700122"
12/02/2017,"3,29880807"
13/02/2017,"3,295990677"
14/02/2017,"3,25929336"
15/02/2017,"3,241483026"
16/02/2017,"3,2948565"
17/02/2017,"3,290530694"
18/02/2017,"3,291321143"
19/02/2017,"3,289247345"
20/02/2017,"3,27322182"
21/02/2017,"3,261372807"
22/02/2017,"3,2307265"
23/02/2017,"3,238929711"
24/02/2017,"3,283663095"
25/02/2017,"3,28394295"
26/02/2017,"3,265483812"
27/02/2017,"3,286556361"
28/02/2017,"3,28462764"
01/03/2017,"3,253326054"
02/03/2017,"3,31422276"
03/03/2017,"3,308141244"
04/03/2017,"3,306768953"
05/03/2017,"3,3133152"
06/03/2017,"3,31868702"
07/03/2017,"3,293225869"
08/03/2017,"3,33148185"
09/03/2017,"3,375661401"
10/03/2017,"3,345589926"
12/03/2017,"3,364394225"
13/03/2017,"3,357432096"
14/03/2017,"3,35731844"
15/03/2017,"3,328269633"
16/03/2017,"3,360265925"
17/03/2017,"3,317643376"
18/03/2017,"3,31990929"
19/03/2017,"3,315594854"
20/03/2017,"3,2967185"
21/03/2017,"3,337417292"
22/03/2017,"3,328745984"
23/03/2017,"3,384001516"
24/03/2017,"3,351743753"
25/03/2017,"3,3562626"
26/03/2017,"3,372967202"
27/03/2017,"3,394029704"
28/03/2017,"3,394713128"
29/03/2017,"3,358599075"
30/03/2017,"3,363695174"
31/03/2017,"3,321685944"
02/04/2017,"3,33033624"
03/04/2017,"3,3212597"
04/04/2017,"3,306038888"
05/04/2017,"3,329174728"
06/04/2017,"3,343781185"
07/04/2017,"3,330005616"
08/04/2017,"3,327964641"
09/04/2017,"3,327532858"
10/04/2017,"3,318737142"
11/04/2017,"3,328238904"
12/04/2017,"3,332680795"
13/04/2017,"3,335783296"
14/04/2017,"3,332376921"
15/04/2017,"3,33545772"
16/04/2017,"3,335371389"
17/04/2017,"3,331860017"
18/04/2017,"3,33259107"
19/04/2017,"3,373151586"
20/04/2017,"3,371834411"
21/04/2017,"3,371607076"
23/04/2017,"3,42151564"
24/04/2017,"3,3974855"
25/04/2017,"3,43926016"
26/04/2017,"3,459131013"
27/04/2017,"3,455819796"
28/04/2017,"3,456139456"
29/04/2017,"3,457164141"
30/04/2017,"3,463949943"
01/05/2017,"3,463462582"
02/05/2017,"3,44442868"
03/05/2017,"3,442957722"
04/05/2017,"3,497211294"
05/05/2017,"3,490816104"
07/05/2017,"3,484189165"
08/05/2017,"3,492130928"
09/05/2017,"3,46915048"
10/05/2017,"3,44016619"
11/05/2017,"3,4102096"
12/05/2017,"3,390017784"
14/05/2017,"3,472113905"
15/05/2017,"3,412461698"
16/05/2017,"3,434263814"
17/05/2017,"3,495495704"
18/05/2017,"3,74319483"
19/05/2017,"3,644997204"
20/05/2017,"3,645205357"
21/05/2017,"3,645062386"
22/05/2017,"3,669721828"
23/05/2017,"3,653935254"
24/05/2017,"3,676959342"
25/05/2017,"3,669691705"
26/05/2017,"3,638935714"
27/05/2017,"3,64410198"
28/05/2017,"3,551047973"
29/05/2017,"3,62277189"
30/05/2017,"3,637533582"
31/05/2017,"3,62436738"
01/06/2017,"3,64323366"
02/06/2017,"3,65904171"
03/06/2017,"3,66381576"
04/06/2017,"3,665032616"
05/06/2017,"3,70943094"
06/06/2017,"3,6922158"
07/06/2017,"3,677182785"
08/06/2017,"3,645308468"
09/06/2017,"3,687257706"
10/06/2017,"3,68698056"
11/06/2017,"3,558992223"
12/06/2017,"3,713244652"
13/06/2017,"3,714878952"
14/06/2017,"3,669271846"
15/06/2017,"3,648721824"
16/06/2017,"3,684458988"
17/06/2017,"3,67964784"
18/06/2017,"3,6848763"
19/06/2017,"3,656425029"
20/06/2017,"3,70340982"
21/06/2017,"3,72224111"
22/06/2017,"3,72343153"
23/06/2017,"3,70613474"
24/06/2017,"3,706356577"
25/06/2017,"3,741845115"
26/06/2017,"3,68424536"
27/06/2017,"3,75468192"
28/06/2017,"3,732694105"
29/06/2017,"3,778090638"
30/06/2017,"3,742452835"
01/07/2017,"3,773156854"
02/07/2017,"3,629727825"
03/07/2017,"3,752899535"
04/07/2017,"3,7592512"
05/07/2017,"3,72949594"
06/07/2017,"3,766967412"
07/07/2017,"3,737930364"
08/07/2017,"3,735957693"
09/07/2017,"3,623658418"
10/07/2017,"3,70791652"
11/07/2017,"3,732379223"
12/07/2017,"3,661588376"
13/07/2017,"3,6604914"
14/07/2017,"3,64491176"
16/07/2017,"3,646347196"
17/07/2017,"3,649918008"
18/07/2017,"3,641179338"
19/07/2017,"3,628605606"
20/07/2017,"3,626169072"
21/07/2017,"3,65739136"
22/07/2017,"3,6614732"
23/07/2017,"3,711839593"
24/07/2017,"3,659515608"
25/07/2017,"3,692513568"
26/07/2017,"3,679565875"
27/07/2017,"3,684727354"
28/07/2017,"3,673138161"
29/07/2017,"3,67998183"
30/07/2017,"3,732717082"
31/07/2017,"3,695758372"
01/08/2017,"3,68818294"
02/08/2017,"3,687925878"
03/08/2017,"3,6970843"
04/08/2017,"3,67010805"
06/08/2017,"3,685658247"
07/08/2017,"3,686618484"
08/08/2017,"3,674151601"
09/08/2017,"3,70742003"
10/08/2017,"3,735041576"
11/08/2017,"3,76948048"
12/08/2017,"3,7711238"
13/08/2017,"3,757566696"
14/08/2017,"3,752481792"
15/08/2017,"3,719015808"
16/08/2017,"3,710269276"
17/08/2017,"3,71688629"
18/08/2017,"3,693878018"
19/08/2017,"3,6988728"
20/08/2017,"3,735481681"
21/08/2017,"3,73591419"
22/08/2017,"3,717474915"
23/08/2017,"3,70939688"
24/08/2017,"3,71230363"
25/08/2017,"3,762576176"
26/08/2017,"3,76452604"
27/08/2017,"3,775057131"
28/08/2017,"3,787278198"
29/08/2017,"3,787420832"
30/08/2017,"3,75549732"
31/08/2017,"3,74682308"
01/09/2017,"3,71937238"
02/09/2017,"3,72494705"
03/09/2017,"3,775774917"
04/09/2017,"3,733719814"
05/09/2017,"3,71496834"
06/09/2017,"3,694958267"
07/09/2017,"3,725855232"
08/09/2017,"3,70965357"
09/09/2017,"3,71346708"
10/09/2017,"3,818578536"
11/09/2017,"3,70662126"
12/09/2017,"3,73722649"
13/09/2017,"3,722345024"
14/09/2017,"3,71708701"
15/09/2017,"3,710418024"
17/09/2017,"3,71173792"
18/09/2017,"3,748807467"
19/09/2017,"3,75685376"
20/09/2017,"3,716429178"
21/09/2017,"3,744191595"
22/09/2017,"3,724243528"
24/09/2017,"3,725304745"
25/09/2017,"3,742947577"
26/09/2017,"3,728782706"
27/09/2017,"3,750067553"
28/09/2017,"3,747354672"
29/09/2017,"3,708724431"
01/10/2017,"3,73471004"
02/10/2017,"3,699392157"
03/10/2017,"3,689529168"
04/10/2017,"3,68354658"
05/10/2017,"3,691870212"
06/10/2017,"3,707587164"
07/10/2017,"3,66707124"
08/10/2017,"3,705156545"
09/10/2017,"3,74162188"
10/10/2017,"3,75361736"
11/10/2017,"3,760627171"
12/10/2017,"3,74927559"
13/10/2017,"3,711734624"
14/10/2017,"3,715617"
15/10/2017,"3,716731908"
16/10/2017,"3,73936885"
17/10/2017,"3,714824383"
18/10/2017,"3,738974445"
19/10/2017,"3,749583626"
20/10/2017,"3,75594908"
21/10/2017,"3,7604116"
22/10/2017,"3,75026477"
23/10/2017,"3,801972512"
24/10/2017,"3,812746358"
25/10/2017,"3,81863216"
26/10/2017,"3,824335725"
27/10/2017,"3,750311406"
29/10/2017,"3,753629572"
30/10/2017,"3,83036196"
31/10/2017,"3,809476352"
01/11/2017,"3,79793736"
02/11/2017,"3,806099202"
03/11/2017,"3,840988922"
04/11/2017,"3,84892722"
05/11/2017,"3,824058566"
06/11/2017,"3,77146148"
07/11/2017,"3,793512206"
08/11/2017,"3,769199577"
09/11/2017,"3,783533481"
10/11/2017,"3,817117812"
11/11/2017,"3,818440063"
12/11/2017,"3,820380692"
13/11/2017,"3,821173555"
14/11/2017,"3,905193766"
15/11/2017,"3,8999413"
16/11/2017,"3,8511315"
17/11/2017,"3,834384456"
18/11/2017,"3,835737454"
19/11/2017,"3,81791904"
20/11/2017,"3,8192198"
21/11/2017,"3,822864999"
22/11/2017,"3,807566289"
23/11/2017,"3,81541144"
24/11/2017,"3,85093944"
25/11/2017,"3,8551795"
26/11/2017,"3,855297908"
27/11/2017,"3,84086788"
28/11/2017,"3,802627881"
29/11/2017,"3,84573696"
30/11/2017,"3,891975624"
01/12/2017,"3,869627512"
02/12/2017,"3,870865061"
03/12/2017,"3,862885512"
04/12/2017,"3,848123124"
05/12/2017,"3,833534124"
06/12/2017,"3,817735377"
07/12/2017,"3,86969184"
08/12/2017,"3,86816148"
09/12/2017,"3,86776792"
10/12/2017,"3,86875426"
11/12/2017,"3,889833948"
12/12/2017,"3,87816971"
13/12/2017,"3,91539724"
14/12/2017,"3,933053768"
15/12/2017,"3,864542178"
17/12/2017,"3,86576268"
18/12/2017,"3,87719615"
19/12/2017,"3,89259745"
20/12/2017,"3,91545084"
21/12/2017,"3,920740488"
22/12/2017,"3,95185196"
23/12/2017,"3,9552359"
24/12/2017,"3,9545286"
25/12/2017,"3,9599056"
26/12/2017,"3,924443678"
27/12/2017,"3,942860133"
28/12/2017,"3,95279118"
